client_id,campagne_id,date_conversion,montant_achat,version_banniere
CUST_21471,104,2026-03-26,156.45,Version_B
CUST_21476,105,2026-02-24,76.98,Version_A
CUST_21482,105,2026-03-05,29.73,Version_A
CUST_21490,111,2026-01-29,59.59,Version_A
CUST_21507,101,2026-02-28,19.57,Version_A
CUST_21511,110,2026-03-26,66.91,Version_B
CUST_21513,103,2026-01-01,78.87,Version_A
CUST_21514,110,2026-03-09,45.48,Version_A
CUST_21533,110,2026-03-02,62.12,Version_A
CUST_21539,104,2026-01-24,80.24,Version_A
CUST_21545,106,2026-03-12,115.31,Version_B
CUST_21563,112,2026-03-30,37.25,Version_B
CUST_21573,110,2026-02-07,25.22,Version_A
CUST_21579,109,2026-01-04,153.21,Version_B
CUST_21582,104,2026-01-06,42.35,Version_A
CUST_21587,112,2026-01-02,104.48,Version_B
CUST_21589,111,2026-01-28,449.7,Version_A
CUST_21591,110,2026-02-28,276.41,Version_A
CUST_21597,104,2026-03-08,54.72,Version_A
CUST_21610,111,2026-01-23,67.73,Version_B
CUST_21616,104,2026-01-10,102.55,Version_B
CUST_21662,111,2026-03-07,23.0,Version_A
CUST_21672,102,2026-01-29,116.72,Version_B
CUST_21694,102,2026-01-25,145.3,Version_A
CUST_21701,106,2026-02-10,145.27,Version_B
CUST_21707,101,2026-01-27,28.14,Version_B
CUST_21709,111,2026-02-02,308.27,Version_B
CUST_21738,112,2026-03-17,42.47,Version_B
CUST_21767,103,2026-03-29,17.02,Version_B
CUST_21771,110,2026-03-31,73.78,Version_A
CUST_21777,107,2026-02-10,350.19,Version_B
CUST_21783,108,2026-01-11,369.93,Version_A
CUST_21806,111,2026-03-21,35.36,Version_A
CUST_21808,106,2026-01-01,101.41,Version_B
CUST_21821,109,2026-03-18,599.8,Version_B
CUST_21839,102,2026-02-15,130.37,Version_A
CUST_21840,104,2026-01-21,147.27,Version_A
CUST_21841,111,2026-01-08,48.39,Version_B
CUST_21843,112,2026-01-04,180.73,Version_B
CUST_21845,110,2026-03-14,44.18,Version_A
CUST_21858,106,2026-03-26,13.53,Version_B
CUST_21869,110,2026-01-06,43.06,Version_B
CUST_21898,103,2026-02-05,16.32,Version_A
CUST_21913,110,2026-03-05,106.59,Version_A
CUST_21916,105,2026-02-27,35.44,Version_B
CUST_21919,110,2026-01-01,494.86,Version_A
CUST_21943,101,2026-03-09,68.6,Version_B
CUST_21952,109,2026-02-10,72.64,Version_B
CUST_21955,103,2026-02-11,19.88,Version_B
CUST_21980,108,2026-01-13,23.93,Version_A
CUST_22002,106,2026-01-31,54.03,Version_A
CUST_22011,112,2026-01-03,397.35,Version_B
CUST_22017,112,2026-02-20,174.31,Version_A
CUST_22031,106,2026-01-26,49.62,Version_B
CUST_22041,112,2026-01-02,20.71,Version_A
CUST_22072,111,2026-03-01,53.07,Version_B
CUST_22084,105,2026-03-21,59.8,Version_B
CUST_22095,109,2026-02-03,56.98,Version_A
CUST_22097,110,2026-01-10,23.93,Version_B
CUST_22102,106,2026-03-02,39.68,Version_B
CUST_22105,107,2026-02-28,87.44,Version_A
CUST_22108,109,2026-01-16,143.34,Version_B
CUST_22112,103,2026-02-18,168.53,Version_A
CUST_22128,101,2026-01-01,19.11,Version_B
CUST_22135,107,2026-02-01,153.59,Version_B
CUST_22136,104,2026-01-14,17.87,Version_B
CUST_22155,105,2026-02-21,20.38,Version_A
CUST_22169,111,2026-03-04,33.39,Version_B
CUST_22190,105,2026-02-01,11.84,Version_B
CUST_22247,102,2026-03-02,138.45,Version_A
CUST_22251,109,2026-03-27,90.03,Version_B
CUST_22258,109,2026-03-25,20.82,Version_B
CUST_22269,102,2026-03-25,53.2,Version_B
CUST_22273,111,2026-02-20,81.12,Version_B
CUST_22277,108,2026-02-19,33.03,Version_A
CUST_22289,105,2026-01-31,57.36,Version_B
CUST_22305,102,2026-03-04,110.05,Version_A
CUST_22314,109,2026-03-06,155.42,Version_A
CUST_22325,111,2026-01-12,22.63,Version_B
CUST_22345,111,2026-03-21,43.97,Version_A
CUST_22351,101,2026-01-09,80.8,Version_B
CUST_22354,103,2026-03-08,64.68,Version_A
CUST_22367,103,2026-01-09,62.07,Version_A
CUST_22372,110,2026-01-27,23.6,Version_A
CUST_22377,112,2026-01-26,120.24,Version_A
CUST_22381,101,2026-03-05,89.98,Version_A
CUST_22384,109,2026-02-06,176.38,Version_B
CUST_22411,105,2026-03-12,219.68,Version_A
CUST_22427,112,2026-01-19,266.74,Version_B
CUST_22456,101,2026-01-08,85.31,Version_B
CUST_22465,111,2026-02-19,21.79,Version_A
CUST_22468,112,2026-03-21,207.39,Version_B
CUST_22475,104,2026-02-07,16.27,Version_B
CUST_22481,112,2026-02-27,33.55,Version_A
CUST_22490,108,2026-01-10,249.33,Version_A
CUST_22492,105,2026-01-20,221.15,Version_A
CUST_22498,112,2026-01-25,90.99,Version_A
CUST_22501,104,2026-03-08,34.08,Version_A
CUST_22503,109,2026-03-05,407.83,Version_A
CUST_22528,112,2026-01-11,57.7,Version_B
CUST_22529,110,2026-02-28,27.95,Version_B
CUST_22559,111,2026-03-28,78.77,Version_B
CUST_22562,110,2026-01-13,322.33,Version_B
CUST_22570,106,2026-02-07,70.38,Version_B
CUST_22572,109,2026-03-29,263.35,Version_A
CUST_22595,106,2026-02-12,89.62,Version_B
CUST_22599,108,2026-03-26,32.87,Version_A
CUST_22611,112,2026-01-31,95.03,Version_B
CUST_22636,111,2026-01-16,248.54,Version_A
CUST_22651,102,2026-01-09,38.11,Version_A
CUST_22667,110,2026-03-31,63.38,Version_B
CUST_22672,101,2026-02-13,154.01,Version_B
CUST_22678,109,2026-01-23,90.42,Version_A
CUST_22685,107,2026-01-15,16.96,Version_B
CUST_22719,107,2026-01-11,80.79,Version_B
CUST_22724,105,2026-01-07,41.27,Version_A
CUST_22731,110,2026-03-28,221.45,Version_B
CUST_22737,107,2026-02-01,18.71,Version_B
CUST_22766,106,2026-02-27,257.1,Version_B
CUST_22776,112,2026-02-17,91.12,Version_A
CUST_22785,108,2026-02-14,24.07,Version_B
CUST_22812,112,2026-03-23,277.15,Version_B
CUST_22818,112,2026-01-07,50.06,Version_A
CUST_22828,109,2026-03-25,39.59,Version_A
CUST_22840,102,2026-01-15,28.79,Version_A
CUST_22857,101,2026-02-26,99.26,Version_A
CUST_22864,102,2026-01-27,77.03,Version_A
CUST_22894,108,2026-03-28,174.47,Version_B
CUST_22918,112,2026-02-09,259.06,Version_A
CUST_22940,108,2026-03-09,29.55,Version_A
CUST_22943,101,2026-01-24,51.31,Version_A
CUST_22950,109,2026-01-03,58.31,Version_B
CUST_22953,111,2026-01-16,52.17,Version_A
CUST_22973,109,2026-03-29,25.1,Version_A
CUST_22988,104,2026-01-01,27.35,Version_A
CUST_22990,109,2026-02-04,42.96,Version_A
CUST_22992,101,2026-02-23,213.63,Version_A
CUST_22993,107,2026-03-18,109.73,Version_A
CUST_22996,112,2026-03-01,116.11,Version_B
CUST_23001,103,2026-02-14,201.73,Version_A
CUST_23003,109,2026-02-26,102.4,Version_B
CUST_23006,101,2026-03-26,30.34,Version_B
CUST_23013,111,2026-02-17,77.49,Version_B
CUST_23028,101,2026-01-01,41.07,Version_B
CUST_23043,103,2026-03-25,26.15,Version_B
CUST_23058,104,2026-01-24,143.19,Version_B
CUST_23086,110,2026-01-12,43.86,Version_B
CUST_23089,112,2026-01-21,308.04,Version_A
CUST_23095,111,2026-02-11,106.03,Version_A
CUST_23100,105,2026-03-19,14.44,Version_B
CUST_23106,102,2026-01-30,49.69,Version_A
CUST_23155,102,2026-02-04,72.07,Version_A
CUST_23160,109,2026-02-23,25.37,Version_B
CUST_23164,105,2026-01-03,39.43,Version_B
CUST_23166,102,2026-01-22,48.14,Version_B
CUST_23171,110,2026-01-28,118.15,Version_B
CUST_23198,106,2026-03-05,14.09,Version_A
CUST_23208,110,2026-03-22,138.64,Version_A
CUST_23216,107,2026-01-23,31.86,Version_A
CUST_23217,112,2026-03-15,59.62,Version_A
CUST_23220,109,2026-02-21,46.34,Version_B
CUST_23228,102,2026-01-29,86.42,Version_B
CUST_23251,103,2026-01-13,70.82,Version_A
CUST_23255,110,2026-02-20,300.14,Version_A
CUST_23261,101,2026-02-26,39.48,Version_B
CUST_23286,107,2026-03-04,380.61,Version_A
CUST_23309,102,2026-01-08,129.56,Version_B
CUST_23313,103,2026-02-06,284.43,Version_A
CUST_23328,110,2026-02-13,63.71,Version_A
CUST_23337,101,2026-01-06,256.46,Version_A
CUST_23355,106,2026-02-11,111.53,Version_A
CUST_23377,106,2026-01-03,17.73,Version_B
CUST_23380,112,2026-03-05,146.85,Version_A
CUST_23383,112,2026-01-31,27.43,Version_B
CUST_23395,108,2026-01-23,55.56,Version_A
CUST_23404,108,2026-03-21,26.22,Version_B
CUST_23405,112,2026-02-14,25.48,Version_B
CUST_23406,112,2026-03-22,138.67,Version_A
CUST_23414,109,2026-03-13,176.95,Version_A
CUST_23419,106,2026-03-10,188.84,Version_A
CUST_23431,112,2026-01-04,197.52,Version_A
CUST_23440,103,2026-03-03,18.52,Version_A
CUST_23448,107,2026-03-07,55.34,Version_B
CUST_23472,109,2026-01-30,198.95,Version_A
CUST_23478,111,2026-01-31,334.39,Version_B
CUST_23485,103,2026-02-24,100.25,Version_A
CUST_23491,103,2026-01-30,75.52,Version_A
CUST_23495,112,2026-02-02,50.68,Version_A
CUST_23504,107,2026-03-30,14.12,Version_B
CUST_23515,104,2026-02-08,100.52,Version_A
CUST_23516,110,2026-02-16,103.11,Version_B
CUST_23532,103,2026-02-14,23.76,Version_A
CUST_23558,112,2026-03-29,21.58,Version_B
CUST_23601,109,2026-03-09,158.98,Version_B
CUST_23621,108,2026-03-28,92.29,Version_B
CUST_23622,103,2026-01-02,46.73,Version_A
CUST_23629,109,2026-01-14,57.74,Version_A
CUST_23637,102,2026-01-24,36.14,Version_A
CUST_23638,110,2026-02-17,180.42,Version_A
CUST_23641,106,2026-01-21,60.34,Version_A
CUST_23643,108,2026-02-05,64.61,Version_A
CUST_23652,103,2026-02-05,54.74,Version_B
CUST_23660,112,2026-03-19,47.41,Version_B
CUST_23671,103,2026-02-23,403.22,Version_A
CUST_23680,103,2026-03-27,39.24,Version_A
CUST_23689,108,2026-02-25,55.27,Version_B
CUST_23708,101,2026-02-05,29.63,Version_B
CUST_23712,105,2026-02-20,35.87,Version_B
CUST_23713,111,2026-02-24,373.03,Version_A
CUST_23721,111,2026-01-01,31.97,Version_A
CUST_23729,102,2026-02-24,124.0,Version_B
CUST_23732,110,2026-03-22,70.07,Version_B
CUST_23735,104,2026-02-01,29.99,Version_B
CUST_23741,109,2026-02-13,47.99,Version_A
CUST_23745,109,2026-03-15,281.17,Version_B
CUST_23758,102,2026-01-24,26.16,Version_B
CUST_23759,104,2026-01-19,133.44,Version_B
CUST_23763,102,2026-02-13,274.7,Version_A
CUST_23768,111,2026-02-04,339.0,Version_A
CUST_23780,109,2026-03-21,75.13,Version_B
CUST_23783,101,2026-01-31,133.45,Version_A
CUST_23789,112,2026-01-24,107.62,Version_A
CUST_23790,109,2026-01-23,124.7,Version_A
CUST_23800,112,2026-02-03,379.99,Version_B
CUST_23804,110,2026-01-20,44.64,Version_B
CUST_23809,102,2026-02-19,116.65,Version_B
CUST_23826,109,2026-03-22,83.72,Version_B
CUST_23830,103,2026-02-26,27.92,Version_B
CUST_23834,111,2026-03-06,27.57,Version_A
CUST_23849,104,2026-03-20,81.07,Version_B
CUST_23854,102,2026-03-03,102.39,Version_A
CUST_23865,110,2026-01-05,531.74,Version_B
CUST_23873,111,2026-02-13,200.56,Version_A
CUST_23878,107,2026-02-20,22.82,Version_A
CUST_23883,105,2026-03-10,119.16,Version_A
CUST_23884,110,2026-03-01,68.9,Version_B
CUST_23900,112,2026-01-04,117.72,Version_B
CUST_23924,111,2026-02-15,20.56,Version_A
CUST_23929,103,2026-03-18,130.65,Version_A
CUST_23943,110,2026-02-25,244.58,Version_A
CUST_23952,110,2026-02-28,507.67,Version_B
CUST_23954,104,2026-01-09,27.06,Version_A
CUST_23963,102,2026-01-17,202.7,Version_B
CUST_23968,105,2026-01-14,255.76,Version_B
CUST_23971,110,2026-01-15,310.99,Version_B
CUST_23992,112,2026-03-23,116.22,Version_A
CUST_24004,105,2026-01-27,304.25,Version_B
CUST_24028,104,2026-03-11,126.13,Version_A
CUST_24054,109,2026-03-04,47.05,Version_B
CUST_24060,111,2026-03-27,382.12,Version_A
CUST_24066,112,2026-01-24,56.32,Version_B
CUST_24083,106,2026-01-09,19.52,Version_A
CUST_24091,111,2026-02-14,55.88,Version_A
CUST_24104,109,2026-03-13,29.6,Version_A
CUST_24107,104,2026-02-14,161.17,Version_B
CUST_24124,104,2026-02-23,55.01,Version_A
CUST_24137,101,2026-01-27,33.27,Version_B
CUST_24154,112,2026-01-19,77.16,Version_B
CUST_24160,111,2026-02-26,85.82,Version_B
CUST_24166,102,2026-01-16,87.3,Version_B
CUST_24170,109,2026-03-15,98.78,Version_B
CUST_24179,102,2026-01-24,34.1,Version_A
CUST_24200,110,2026-01-07,86.59,Version_A
CUST_24201,102,2026-03-18,87.98,Version_A
CUST_24205,112,2026-03-09,29.32,Version_B
CUST_24209,105,2026-01-05,36.97,Version_A
CUST_24219,105,2026-02-26,86.62,Version_B
CUST_24221,109,2026-02-20,151.59,Version_A
CUST_24274,111,2026-03-22,153.73,Version_B
CUST_24276,111,2026-02-10,22.03,Version_B
CUST_24292,109,2026-02-22,147.74,Version_A
CUST_24295,104,2026-02-26,98.36,Version_B
CUST_24296,109,2026-02-27,174.93,Version_B
CUST_24311,112,2026-02-24,132.07,Version_A
CUST_24348,110,2026-03-19,37.32,Version_B
CUST_24350,105,2026-01-24,459.65,Version_B
CUST_24367,104,2026-03-08,410.05,Version_A
CUST_24376,103,2026-01-06,29.38,Version_A
CUST_24386,101,2026-03-11,27.76,Version_A
CUST_24387,111,2026-01-30,99.11,Version_A
CUST_24397,110,2026-03-09,192.6,Version_A
CUST_24398,111,2026-03-23,215.44,Version_A
CUST_24413,105,2026-03-03,60.35,Version_A
CUST_24422,110,2026-02-12,45.26,Version_B
CUST_24423,110,2026-03-09,147.15,Version_B
CUST_24442,108,2026-02-24,84.65,Version_A
CUST_24447,104,2026-01-23,57.99,Version_A
CUST_24486,101,2026-02-18,65.01,Version_A
CUST_24488,112,2026-01-13,73.92,Version_B
CUST_24493,103,2026-02-24,122.35,Version_B
CUST_24498,110,2026-03-15,374.62,Version_B
CUST_24504,109,2026-03-22,26.73,Version_A
CUST_24512,112,2026-01-25,65.94,Version_A
CUST_24524,107,2026-03-25,18.25,Version_B
CUST_24525,104,2026-03-08,50.17,Version_A
CUST_24538,102,2026-03-03,60.36,Version_B
CUST_24548,110,2026-01-16,133.54,Version_A
CUST_24552,112,2026-02-10,79.16,Version_A
CUST_24557,112,2026-02-18,76.07,Version_B
CUST_24566,112,2026-02-19,847.1,Version_A
CUST_24574,103,2026-03-21,203.91,Version_A
CUST_24579,110,2026-03-02,133.5,Version_A
CUST_24588,110,2026-02-09,154.55,Version_B
CUST_24591,111,2026-02-19,206.82,Version_A
CUST_24610,102,2026-02-09,56.48,Version_A
CUST_24629,109,2026-01-31,76.15,Version_A
CUST_24643,105,2026-01-26,191.29,Version_A
CUST_24673,112,2026-03-29,277.03,Version_A
CUST_24690,107,2026-03-28,45.08,Version_B
CUST_24723,104,2026-03-16,31.49,Version_A
CUST_24729,106,2026-02-15,131.52,Version_B
CUST_24731,102,2026-01-05,72.23,Version_B
CUST_24733,102,2026-03-23,41.17,Version_A
CUST_24754,112,2026-03-01,45.41,Version_A
CUST_24758,112,2026-02-04,32.15,Version_B
CUST_24778,111,2026-01-08,176.6,Version_A
CUST_24786,112,2026-02-08,186.68,Version_A
CUST_24795,102,2026-01-05,32.12,Version_A
CUST_24796,112,2026-03-06,69.45,Version_A
CUST_24799,112,2026-01-13,322.5,Version_B
CUST_24803,101,2026-02-04,173.92,Version_A
CUST_24823,109,2026-01-19,96.52,Version_B
CUST_24833,104,2026-02-26,19.16,Version_B
CUST_24845,111,2026-02-08,159.86,Version_B
CUST_24873,102,2026-01-04,21.29,Version_B
CUST_24881,111,2026-03-08,72.92,Version_B
CUST_24884,109,2026-01-29,32.45,Version_A
CUST_24886,112,2026-03-04,540.44,Version_B
CUST_24888,101,2026-03-19,57.2,Version_A
CUST_24896,104,2026-01-23,232.38,Version_A
CUST_24915,112,2026-02-11,248.21,Version_A
CUST_24928,105,2026-01-20,21.65,Version_A
CUST_24930,102,2026-02-02,89.15,Version_B
CUST_24961,110,2026-02-28,277.89,Version_A
CUST_24966,109,2026-02-14,21.29,Version_B
CUST_24974,109,2026-03-17,153.29,Version_A
CUST_24975,111,2026-01-01,39.87,Version_A
CUST_24984,109,2026-02-23,69.89,Version_B
CUST_24989,101,2026-01-03,118.3,Version_B
CUST_24994,106,2026-01-21,33.79,Version_B
